entry_time,exit_time,side,entry_price,exit_price,qty,bars_held,exit_reason,pnl_ticks,gross_pnl_usd,costs_usd,net_pnl_usd
2022-03-07 19:15:00+00:00,2022-03-07 19:18:00+00:00,long,13513.75,13513.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-03-10 19:12:00+00:00,2022-03-10 19:15:00+00:00,short,13559.25,13559.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-03-10 19:42:00+00:00,2022-03-10 19:45:00+00:00,short,13567.25,13577.5,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-03-10 20:00:00+00:00,2022-03-10 20:03:00+00:00,short,13598.25,13598.75,1,1,stop,-2.0,-10.0,4.5,-14.5
2022-03-11 14:48:00+00:00,2022-03-11 14:51:00+00:00,long,13660.0,13649.75,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-03-11 16:42:00+00:00,2022-03-11 16:45:00+00:00,long,13454.25,13454.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-03-11 17:03:00+00:00,2022-03-11 17:06:00+00:00,long,13464.25,13454.0,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-03-11 17:54:00+00:00,2022-03-11 17:57:00+00:00,long,13456.0,13445.75,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-03-11 18:18:00+00:00,2022-03-11 18:21:00+00:00,long,13479.0,13478.75,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-03-16 17:24:00+00:00,2022-03-16 17:27:00+00:00,long,13687.75,13687.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-03-16 18:15:00+00:00,2022-03-16 18:18:00+00:00,long,13585.25,13585.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-03-17 16:45:00+00:00,2022-03-17 16:48:00+00:00,short,13969.25,13979.5,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-03-17 17:12:00+00:00,2022-03-17 17:15:00+00:00,short,13957.0,13957.25,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-03-17 18:00:00+00:00,2022-03-17 18:03:00+00:00,short,14064.25,14064.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-03-17 18:24:00+00:00,2022-03-17 18:27:00+00:00,short,14030.5,14030.75,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-03-17 19:09:00+00:00,2022-03-17 19:12:00+00:00,short,14029.25,14029.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-03-17 19:48:00+00:00,2022-03-17 19:51:00+00:00,short,14088.5,14088.75,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-03-23 14:42:00+00:00,2022-03-23 14:45:00+00:00,short,14562.0,14542.25,1,1,target,79.0,395.0,4.5,390.5
2022-03-23 16:03:00+00:00,2022-03-23 16:06:00+00:00,short,14647.0,14647.25,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-03-30 14:06:00+00:00,2022-03-30 14:09:00+00:00,short,15153.75,15164.0,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-03-30 17:06:00+00:00,2022-03-30 17:12:00+00:00,short,15169.75,15180.0,1,2,stop,-41.0,-205.0,4.5,-209.5
2022-03-31 13:48:00+00:00,2022-03-31 13:51:00+00:00,long,15021.5,15011.25,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-03-31 14:06:00+00:00,2022-03-31 14:09:00+00:00,long,15004.75,15004.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-04-01 13:30:00+00:00,2022-04-01 13:33:00+00:00,long,14930.0,14919.75,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-04-01 17:21:00+00:00,2022-04-01 17:24:00+00:00,long,14749.5,14739.25,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-04-01 18:03:00+00:00,2022-04-01 18:06:00+00:00,long,14807.5,14797.25,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-04-13 13:51:00+00:00,2022-04-13 13:54:00+00:00,short,14040.0,14040.25,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-04-13 14:09:00+00:00,2022-04-13 14:12:00+00:00,short,14020.25,14030.5,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-04-13 14:39:00+00:00,2022-04-13 14:42:00+00:00,short,14059.25,14069.5,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-04-18 16:33:00+00:00,2022-04-18 16:36:00+00:00,long,13808.0,13797.75,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-04-18 17:06:00+00:00,2022-04-18 17:09:00+00:00,long,13839.25,13839.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-04-18 19:42:00+00:00,2022-04-18 19:45:00+00:00,long,13858.5,13848.25,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-04-19 13:39:00+00:00,2022-04-19 13:42:00+00:00,short,13862.75,13863.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-04-20 14:09:00+00:00,2022-04-20 14:12:00+00:00,long,14072.5,14072.25,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-04-20 16:30:00+00:00,2022-04-20 16:36:00+00:00,long,14025.75,14045.5,1,2,target,79.0,395.0,4.5,390.5
2022-04-20 17:03:00+00:00,2022-04-20 17:06:00+00:00,long,14077.5,14067.25,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-04-20 17:33:00+00:00,2022-04-20 17:36:00+00:00,long,14083.25,14073.0,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-04-20 18:45:00+00:00,2022-04-20 18:48:00+00:00,long,14014.25,14014.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-04-20 19:12:00+00:00,2022-04-20 19:15:00+00:00,long,14032.75,14032.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-04-21 15:24:00+00:00,2022-04-21 15:27:00+00:00,long,14110.5,14110.25,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-04-21 17:12:00+00:00,2022-04-21 17:15:00+00:00,long,13898.25,13888.0,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-04-21 18:30:00+00:00,2022-04-21 18:33:00+00:00,long,13829.75,13829.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-04-21 19:27:00+00:00,2022-04-21 19:30:00+00:00,long,13763.25,13753.0,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-04-21 19:51:00+00:00,2022-04-21 19:54:00+00:00,long,13752.25,13742.0,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-04-22 14:00:00+00:00,2022-04-22 14:03:00+00:00,long,13702.0,13701.75,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-04-22 15:06:00+00:00,2022-04-22 15:09:00+00:00,long,13639.75,13639.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-04-22 16:24:00+00:00,2022-04-22 16:27:00+00:00,long,13527.75,13517.5,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-04-22 17:27:00+00:00,2022-04-22 17:30:00+00:00,long,13476.75,13476.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-04-22 18:15:00+00:00,2022-04-22 18:18:00+00:00,long,13454.5,13454.25,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-04-22 18:39:00+00:00,2022-04-22 18:42:00+00:00,long,13432.25,13422.0,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-04-27 14:21:00+00:00,2022-04-27 14:24:00+00:00,long,13017.75,13017.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-04-27 18:36:00+00:00,2022-04-27 18:39:00+00:00,short,13088.0,13098.25,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-04-28 13:54:00+00:00,2022-04-28 13:57:00+00:00,long,13153.25,13153.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-04-28 14:15:00+00:00,2022-04-28 14:18:00+00:00,long,13133.5,13133.25,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-04-29 13:30:00+00:00,2022-04-29 13:33:00+00:00,long,13309.75,13309.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-04-29 15:30:00+00:00,2022-04-29 15:33:00+00:00,long,13223.25,13223.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-04-29 17:00:00+00:00,2022-04-29 17:03:00+00:00,long,13095.25,13095.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-04-29 17:24:00+00:00,2022-04-29 17:27:00+00:00,long,13125.25,13115.0,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-04-29 18:30:00+00:00,2022-04-29 18:33:00+00:00,long,13033.25,13023.0,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-04-29 18:57:00+00:00,2022-04-29 19:00:00+00:00,long,12988.75,12988.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-05-03 14:30:00+00:00,2022-05-03 14:33:00+00:00,long,13091.25,13091.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-05-03 17:21:00+00:00,2022-05-03 17:24:00+00:00,short,13128.75,13129.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-05-05 14:42:00+00:00,2022-05-05 14:45:00+00:00,long,12988.0,12987.75,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-05-05 16:03:00+00:00,2022-05-05 16:06:00+00:00,long,12856.75,12856.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-05-05 16:51:00+00:00,2022-05-05 16:54:00+00:00,long,12870.5,12870.25,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-05-05 18:18:00+00:00,2022-05-05 18:21:00+00:00,long,12869.5,12859.25,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-05-05 18:48:00+00:00,2022-05-05 18:51:00+00:00,long,12852.5,12852.25,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-05-05 19:30:00+00:00,2022-05-05 19:33:00+00:00,long,12751.0,12750.75,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-05-10 15:18:00+00:00,2022-05-10 15:21:00+00:00,long,12250.5,12240.25,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-05-10 15:36:00+00:00,2022-05-10 15:39:00+00:00,long,12275.0,12274.75,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-05-10 16:45:00+00:00,2022-05-10 16:48:00+00:00,long,12271.25,12271.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-05-12 14:15:00+00:00,2022-05-12 14:18:00+00:00,short,11912.0,11922.25,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-05-12 15:30:00+00:00,2022-05-12 15:33:00+00:00,short,11985.5,11985.75,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-05-12 16:39:00+00:00,2022-05-12 16:42:00+00:00,short,11883.5,11893.75,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-05-17 14:00:00+00:00,2022-05-17 14:03:00+00:00,long,12472.25,12472.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-05-19 13:42:00+00:00,2022-05-19 13:45:00+00:00,short,11880.25,11880.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-05-19 14:27:00+00:00,2022-05-19 14:30:00+00:00,short,11909.75,11910.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-05-19 16:18:00+00:00,2022-05-19 16:21:00+00:00,short,11983.0,11993.25,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-05-19 19:42:00+00:00,2022-05-19 19:45:00+00:00,long,11923.5,11923.25,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-05-20 15:24:00+00:00,2022-05-20 15:27:00+00:00,long,11760.25,11760.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-05-20 16:48:00+00:00,2022-05-20 16:51:00+00:00,long,11581.25,11571.0,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-05-20 17:30:00+00:00,2022-05-20 17:33:00+00:00,long,11529.25,11529.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-05-20 17:54:00+00:00,2022-05-20 17:57:00+00:00,long,11621.25,11611.0,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-05-20 18:48:00+00:00,2022-05-20 18:51:00+00:00,long,11586.5,11586.25,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-05-24 16:00:00+00:00,2022-05-24 16:03:00+00:00,short,11703.75,11714.0,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-05-24 18:00:00+00:00,2022-05-24 18:03:00+00:00,short,11718.75,11719.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-05-24 19:18:00+00:00,2022-05-24 19:21:00+00:00,short,11681.75,11692.0,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-05-24 19:42:00+00:00,2022-05-24 19:45:00+00:00,short,11781.5,11791.75,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-05-30 13:45:00+00:00,2022-05-30 13:51:00+00:00,long,12769.25,12759.0,1,2,stop,-41.0,-205.0,4.5,-209.5
2022-05-30 14:15:00+00:00,2022-05-30 14:18:00+00:00,long,12757.75,12757.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-05-30 14:39:00+00:00,2022-05-30 14:42:00+00:00,long,12765.0,12764.75,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-05-31 15:30:00+00:00,2022-05-31 15:33:00+00:00,short,12582.25,12592.5,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-05-31 16:15:00+00:00,2022-05-31 16:18:00+00:00,short,12696.5,12696.75,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-05-31 16:45:00+00:00,2022-05-31 16:51:00+00:00,short,12730.5,12740.75,1,2,stop,-41.0,-205.0,4.5,-209.5
2022-05-31 17:15:00+00:00,2022-05-31 17:18:00+00:00,short,12681.0,12691.25,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-05-31 18:21:00+00:00,2022-05-31 18:24:00+00:00,short,12739.75,12740.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-05-31 18:39:00+00:00,2022-05-31 18:45:00+00:00,short,12698.5,12678.75,1,2,target,79.0,395.0,4.5,390.5
2022-06-03 13:48:00+00:00,2022-06-03 13:51:00+00:00,long,12649.75,12649.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-06-03 14:15:00+00:00,2022-06-03 14:18:00+00:00,long,12688.0,12677.75,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-06-03 15:30:00+00:00,2022-06-03 15:36:00+00:00,long,12545.0,12544.75,1,2,stop,-1.0,-5.0,4.5,-9.5
2022-06-03 16:00:00+00:00,2022-06-03 16:03:00+00:00,long,12571.75,12571.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-06-03 16:21:00+00:00,2022-06-03 16:24:00+00:00,long,12574.75,12574.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-06-03 16:54:00+00:00,2022-06-03 16:57:00+00:00,long,12608.75,12598.5,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-06-07 13:54:00+00:00,2022-06-07 13:57:00+00:00,short,12539.75,12540.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-06-07 15:21:00+00:00,2022-06-07 15:27:00+00:00,short,12620.75,12621.0,1,2,stop,-1.0,-5.0,4.5,-9.5
2022-06-07 15:45:00+00:00,2022-06-07 15:48:00+00:00,short,12582.0,12582.25,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-06-08 14:42:00+00:00,2022-06-08 14:45:00+00:00,short,12727.25,12737.5,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-06-08 17:39:00+00:00,2022-06-08 17:42:00+00:00,long,12602.0,12601.75,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-06-08 18:03:00+00:00,2022-06-08 18:09:00+00:00,long,12643.5,12633.25,1,2,stop,-41.0,-205.0,4.5,-209.5
2022-06-08 18:42:00+00:00,2022-06-08 18:45:00+00:00,long,12623.75,12623.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-06-09 13:33:00+00:00,2022-06-09 13:36:00+00:00,long,12582.0,12571.75,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-06-10 19:00:00+00:00,2022-06-10 19:03:00+00:00,short,11921.75,11922.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-06-10 19:21:00+00:00,2022-06-10 19:24:00+00:00,short,11912.75,11923.0,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-06-14 17:24:00+00:00,2022-06-14 17:27:00+00:00,short,11382.75,11383.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-06-15 18:15:00+00:00,2022-06-15 18:18:00+00:00,long,11511.25,11511.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-06-21 18:51:00+00:00,2022-06-21 18:54:00+00:00,long,11610.25,11610.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-06-22 19:51:00+00:00,2022-06-22 19:54:00+00:00,long,11587.5,11587.25,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-06-23 17:06:00+00:00,2022-06-23 17:09:00+00:00,long,11592.25,11592.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-06-23 17:51:00+00:00,2022-06-23 17:54:00+00:00,long,11608.75,11608.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-06-27 13:51:00+00:00,2022-06-27 13:54:00+00:00,long,12067.75,12067.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-06-29 14:12:00+00:00,2022-06-29 14:15:00+00:00,short,11681.0,11681.25,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-06-30 15:33:00+00:00,2022-06-30 15:36:00+00:00,short,11537.0,11547.25,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-06-30 16:06:00+00:00,2022-06-30 16:09:00+00:00,short,11553.25,11553.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-06-30 16:36:00+00:00,2022-06-30 16:39:00+00:00,short,11637.75,11638.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-06-30 17:06:00+00:00,2022-06-30 17:09:00+00:00,short,11619.0,11619.25,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-06-30 17:42:00+00:00,2022-06-30 17:45:00+00:00,short,11597.75,11608.0,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-06-30 18:06:00+00:00,2022-06-30 18:09:00+00:00,short,11630.75,11631.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-07-01 13:57:00+00:00,2022-07-01 14:00:00+00:00,short,11555.75,11566.0,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-07-01 16:18:00+00:00,2022-07-01 16:21:00+00:00,long,11491.25,11481.0,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-07-01 17:27:00+00:00,2022-07-01 17:30:00+00:00,long,11476.75,11476.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-07-04 14:15:00+00:00,2022-07-04 14:36:00+00:00,long,11538.25,11538.0,1,7,stop,-1.0,-5.0,4.5,-9.5
2022-07-05 16:03:00+00:00,2022-07-05 16:06:00+00:00,short,11550.25,11560.5,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-07-05 16:45:00+00:00,2022-07-05 16:48:00+00:00,short,11591.75,11592.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-07-05 17:42:00+00:00,2022-07-05 17:45:00+00:00,short,11677.75,11678.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-07-05 18:42:00+00:00,2022-07-05 18:45:00+00:00,short,11765.0,11765.25,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-07-05 19:00:00+00:00,2022-07-05 19:03:00+00:00,short,11744.0,11754.25,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-07-06 13:45:00+00:00,2022-07-06 13:48:00+00:00,short,11769.0,11769.25,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-07-11 18:30:00+00:00,2022-07-11 18:36:00+00:00,short,11939.75,11940.0,1,2,stop,-1.0,-5.0,4.5,-9.5
2022-07-12 13:42:00+00:00,2022-07-12 13:45:00+00:00,short,11966.75,11967.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-07-13 13:36:00+00:00,2022-07-13 13:39:00+00:00,long,11606.25,11606.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-07-13 19:06:00+00:00,2022-07-13 19:09:00+00:00,short,11791.5,11801.75,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-07-13 19:24:00+00:00,2022-07-13 19:30:00+00:00,short,11796.25,11796.5,1,2,stop,-1.0,-5.0,4.5,-9.5
2022-07-14 16:45:00+00:00,2022-07-14 16:48:00+00:00,short,11647.75,11648.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-07-14 18:42:00+00:00,2022-07-14 18:45:00+00:00,short,11799.0,11799.25,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-07-14 19:06:00+00:00,2022-07-14 19:09:00+00:00,short,11785.25,11785.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-07-14 19:33:00+00:00,2022-07-14 19:36:00+00:00,short,11798.75,11799.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-07-15 13:39:00+00:00,2022-07-15 13:42:00+00:00,short,11930.5,11930.75,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-07-15 14:06:00+00:00,2022-07-15 14:09:00+00:00,short,11919.25,11919.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-07-15 16:00:00+00:00,2022-07-15 16:03:00+00:00,short,11948.25,11958.5,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-07-15 16:33:00+00:00,2022-07-15 16:39:00+00:00,short,11938.75,11939.0,1,2,stop,-1.0,-5.0,4.5,-9.5
2022-07-18 17:24:00+00:00,2022-07-18 17:30:00+00:00,long,12122.25,12112.0,1,2,stop,-41.0,-205.0,4.5,-209.5
2022-07-20 13:30:00+00:00,2022-07-20 13:33:00+00:00,short,12273.5,12283.75,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-07-20 15:00:00+00:00,2022-07-20 15:03:00+00:00,short,12465.75,12466.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-07-20 16:15:00+00:00,2022-07-20 16:18:00+00:00,short,12502.0,12512.25,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-07-20 16:42:00+00:00,2022-07-20 16:45:00+00:00,short,12447.25,12447.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-07-21 13:30:00+00:00,2022-07-21 13:33:00+00:00,long,12506.75,12496.5,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-07-22 13:30:00+00:00,2022-07-22 13:33:00+00:00,short,12577.5,12587.75,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-07-25 13:54:00+00:00,2022-07-25 13:57:00+00:00,long,12417.5,12407.25,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-07-25 14:42:00+00:00,2022-07-25 14:45:00+00:00,long,12361.75,12361.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-07-25 15:27:00+00:00,2022-07-25 15:30:00+00:00,long,12359.75,12359.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-07-26 13:48:00+00:00,2022-07-26 13:51:00+00:00,long,12228.75,12228.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-07-26 15:33:00+00:00,2022-07-26 15:36:00+00:00,long,12149.75,12139.5,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-07-26 16:15:00+00:00,2022-07-26 16:21:00+00:00,long,12126.25,12116.0,1,2,stop,-41.0,-205.0,4.5,-209.5
2022-07-26 17:03:00+00:00,2022-07-26 17:06:00+00:00,long,12153.0,12142.75,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-07-26 17:21:00+00:00,2022-07-26 17:27:00+00:00,long,12149.0,12148.75,1,2,stop,-1.0,-5.0,4.5,-9.5
2022-07-26 18:00:00+00:00,2022-07-26 18:03:00+00:00,long,12129.25,12129.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-07-28 15:30:00+00:00,2022-07-28 15:33:00+00:00,short,12647.0,12657.25,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-07-28 16:18:00+00:00,2022-07-28 16:21:00+00:00,short,12637.75,12648.0,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-07-28 17:00:00+00:00,2022-07-28 17:03:00+00:00,short,12627.75,12638.0,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-07-28 17:45:00+00:00,2022-07-28 17:57:00+00:00,short,12724.25,12734.5,1,4,stop,-41.0,-205.0,4.5,-209.5
2022-07-28 19:06:00+00:00,2022-07-28 19:09:00+00:00,short,12737.0,12737.25,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-07-28 19:36:00+00:00,2022-07-28 19:39:00+00:00,short,12716.25,12726.5,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-07-29 17:57:00+00:00,2022-07-29 18:00:00+00:00,short,12924.75,12925.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-07-29 18:39:00+00:00,2022-07-29 18:45:00+00:00,short,12945.25,12955.5,1,2,stop,-41.0,-205.0,4.5,-209.5
2022-07-29 19:39:00+00:00,2022-07-29 19:42:00+00:00,short,12985.0,12995.25,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-08-01 19:15:00+00:00,2022-08-01 19:18:00+00:00,long,12990.5,12980.25,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-08-02 13:51:00+00:00,2022-08-02 13:54:00+00:00,short,12891.25,12891.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-08-02 15:30:00+00:00,2022-08-02 15:33:00+00:00,short,12929.0,12939.25,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-08-04 17:42:00+00:00,2022-08-04 17:48:00+00:00,short,13298.0,13308.25,1,2,stop,-41.0,-205.0,4.5,-209.5
2022-08-04 18:09:00+00:00,2022-08-04 18:12:00+00:00,short,13275.5,13285.75,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-08-04 18:39:00+00:00,2022-08-04 18:42:00+00:00,short,13282.0,13292.25,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-08-04 19:00:00+00:00,2022-08-04 19:03:00+00:00,short,13313.75,13314.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-08-04 19:18:00+00:00,2022-08-04 19:21:00+00:00,short,13333.5,13333.75,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-08-04 19:42:00+00:00,2022-08-04 19:45:00+00:00,short,13296.5,13306.75,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-08-05 13:30:00+00:00,2022-08-05 13:33:00+00:00,long,13155.0,13154.75,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-08-05 13:48:00+00:00,2022-08-05 13:51:00+00:00,long,13182.5,13182.25,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-08-08 15:51:00+00:00,2022-08-08 15:54:00+00:00,long,13240.0,13239.75,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-08-08 16:21:00+00:00,2022-08-08 16:24:00+00:00,long,13189.5,13189.25,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-08-08 17:54:00+00:00,2022-08-08 18:00:00+00:00,long,13213.0,13202.75,1,2,stop,-41.0,-205.0,4.5,-209.5
2022-08-08 19:21:00+00:00,2022-08-08 19:27:00+00:00,long,13166.25,13156.0,1,2,stop,-41.0,-205.0,4.5,-209.5
2022-08-09 18:57:00+00:00,2022-08-09 19:00:00+00:00,short,13030.0,13040.25,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-08-09 19:42:00+00:00,2022-08-09 19:45:00+00:00,short,13031.75,13042.0,1,1,stop,-41.0,-205.0,4.5,-209.5
2022-08-11 16:30:00+00:00,2022-08-11 16:33:00+00:00,long,13422.0,13421.75,1,1,stop,-1.0,-5.0,4.5,-9.5
