entry_time,exit_time,side,entry_price,exit_price,qty,bars_held,exit_reason,pnl_ticks,gross_pnl_usd,costs_usd,net_pnl_usd
2021-06-01 19:03:00+00:00,2021-06-01 19:06:00+00:00,short,13682.25,13682.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-06-01 19:27:00+00:00,2021-06-01 19:30:00+00:00,short,13669.5,13669.75,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-06-01 19:39:00+00:00,2021-06-01 19:42:00+00:00,short,13654.0,13654.25,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-06-03 15:15:00+00:00,2021-06-03 15:18:00+00:00,short,13571.75,13572.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-06-03 16:18:00+00:00,2021-06-03 16:21:00+00:00,short,13538.25,13538.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-06-03 17:42:00+00:00,2021-06-03 17:45:00+00:00,short,13569.75,13570.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-06-07 15:00:00+00:00,2021-06-07 15:03:00+00:00,short,13737.0,13743.25,1,1,stop,-25.0,-125.0,4.5,-129.5
2021-06-07 17:06:00+00:00,2021-06-07 17:09:00+00:00,short,13756.25,13756.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-06-07 17:24:00+00:00,2021-06-07 17:27:00+00:00,short,13751.5,13751.75,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-06-09 16:00:00+00:00,2021-06-09 16:03:00+00:00,long,13835.5,13835.25,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-06-16 19:48:00+00:00,2021-06-16 19:51:00+00:00,short,14001.25,14001.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-06-24 17:54:00+00:00,2021-06-24 17:57:00+00:00,long,14349.0,14348.75,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-06-24 19:42:00+00:00,2021-06-24 19:45:00+00:00,long,14351.25,14351.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-07-01 13:39:00+00:00,2021-07-01 13:42:00+00:00,short,14545.75,14552.0,1,1,stop,-25.0,-125.0,4.5,-129.5
2021-07-01 13:51:00+00:00,2021-07-01 13:54:00+00:00,short,14546.25,14546.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-07-07 13:54:00+00:00,2021-07-07 13:57:00+00:00,long,14835.5,14835.25,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-07-08 13:45:00+00:00,2021-07-08 13:48:00+00:00,short,14566.75,14567.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-07-08 14:36:00+00:00,2021-07-08 14:39:00+00:00,short,14591.25,14591.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-07-12 15:33:00+00:00,2021-07-12 15:36:00+00:00,long,14835.0,14828.75,1,1,stop,-25.0,-125.0,4.5,-129.5
2021-07-12 17:15:00+00:00,2021-07-12 17:24:00+00:00,long,14835.5,14829.25,1,3,stop,-25.0,-125.0,4.5,-129.5
2021-07-12 17:54:00+00:00,2021-07-12 17:57:00+00:00,long,14830.0,14829.75,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-07-23 13:42:00+00:00,2021-07-23 13:45:00+00:00,long,14952.0,14951.75,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-07-27 19:12:00+00:00,2021-07-27 19:15:00+00:00,short,14908.25,14914.5,1,1,stop,-25.0,-125.0,4.5,-129.5
2021-07-27 19:39:00+00:00,2021-07-27 19:42:00+00:00,short,14896.0,14902.25,1,1,stop,-25.0,-125.0,4.5,-129.5
2021-07-27 20:00:00+00:00,2021-07-27 20:03:00+00:00,short,14926.5,14918.0,1,1,target,34.0,170.0,4.5,165.5
2021-07-29 19:33:00+00:00,2021-07-29 19:36:00+00:00,long,15038.75,15038.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-07-29 19:54:00+00:00,2021-07-29 19:57:00+00:00,long,15043.25,15037.0,1,1,stop,-25.0,-125.0,4.5,-129.5
2021-08-09 13:30:00+00:00,2021-08-09 13:33:00+00:00,long,15134.25,15128.0,1,1,stop,-25.0,-125.0,4.5,-129.5
2021-08-09 13:42:00+00:00,2021-08-09 13:45:00+00:00,long,15093.75,15093.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-08-11 19:15:00+00:00,2021-08-11 19:21:00+00:00,short,15010.75,15017.0,1,2,stop,-25.0,-125.0,4.5,-129.5
2021-08-16 13:42:00+00:00,2021-08-16 13:45:00+00:00,short,15092.75,15093.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-08-17 20:00:00+00:00,2021-08-17 20:12:00+00:00,short,14984.5,14985.0,1,4,stop,-2.0,-10.0,4.5,-14.5
2021-08-18 18:15:00+00:00,2021-08-18 18:18:00+00:00,short,14927.75,14934.0,1,1,stop,-25.0,-125.0,4.5,-129.5
2021-08-19 13:36:00+00:00,2021-08-19 13:39:00+00:00,short,14786.25,14786.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-08-25 16:09:00+00:00,2021-08-25 16:12:00+00:00,long,15351.25,15345.0,1,1,stop,-25.0,-125.0,4.5,-129.5
2021-08-25 18:24:00+00:00,2021-08-25 18:36:00+00:00,long,15354.0,15353.75,1,4,stop,-1.0,-5.0,4.5,-9.5
2021-08-26 16:51:00+00:00,2021-08-26 16:57:00+00:00,short,15326.5,15332.75,1,2,stop,-25.0,-125.0,4.5,-129.5
2021-09-01 18:39:00+00:00,2021-09-01 18:42:00+00:00,long,15646.75,15640.5,1,1,stop,-25.0,-125.0,4.5,-129.5
2021-09-02 13:45:00+00:00,2021-09-02 13:48:00+00:00,long,15669.75,15669.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-09-03 13:30:00+00:00,2021-09-03 13:33:00+00:00,long,15598.0,15591.75,1,1,stop,-25.0,-125.0,4.5,-129.5
2021-09-06 13:39:00+00:00,2021-09-06 13:51:00+00:00,long,15689.0,15697.75,1,4,target,35.0,175.0,4.5,170.5
2021-09-06 16:15:00+00:00,2021-09-06 16:27:00+00:00,long,15700.25,15694.0,1,4,stop,-25.0,-125.0,4.5,-129.5
2021-09-08 19:27:00+00:00,2021-09-08 19:30:00+00:00,short,15604.5,15604.75,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-09-21 16:30:00+00:00,2021-09-21 16:33:00+00:00,short,15080.75,15081.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-09-21 18:54:00+00:00,2021-09-21 18:57:00+00:00,short,15067.5,15067.75,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-09-21 19:18:00+00:00,2021-09-21 19:21:00+00:00,short,15075.0,15075.25,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-09-21 19:36:00+00:00,2021-09-21 19:39:00+00:00,short,15071.0,15071.25,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-09-27 17:33:00+00:00,2021-09-27 17:36:00+00:00,short,15181.0,15181.25,1,1,stop,-1.0,-5.0,4.5,-9.5
