entry_time,exit_time,side,entry_price,exit_price,qty,bars_held,exit_reason,pnl_ticks,gross_pnl_usd,costs_usd,net_pnl_usd
2024-04-11 17:21:00+00:00,2024-04-11 17:24:00+00:00,short,18406.75,18417.0,1,1,stop,-41.0,-205.0,4.5,-209.5
2024-04-12 14:18:00+00:00,2024-04-12 14:21:00+00:00,long,18299.5,18299.25,1,1,stop,-1.0,-5.0,4.5,-9.5
2024-04-15 17:33:00+00:00,2024-04-15 17:36:00+00:00,long,17949.0,17938.75,1,1,stop,-41.0,-205.0,4.5,-209.5
2024-04-15 18:33:00+00:00,2024-04-15 18:36:00+00:00,long,17933.25,17933.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2024-04-15 19:18:00+00:00,2024-04-15 19:21:00+00:00,long,17867.25,17867.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2024-04-15 19:48:00+00:00,2024-04-15 19:51:00+00:00,long,17899.0,17888.75,1,1,stop,-41.0,-205.0,4.5,-209.5
2024-04-23 15:00:00+00:00,2024-04-23 15:03:00+00:00,short,17543.75,17554.0,1,1,stop,-41.0,-205.0,4.5,-209.5
2024-04-26 17:39:00+00:00,2024-04-26 17:42:00+00:00,short,17870.25,17880.5,1,1,stop,-41.0,-205.0,4.5,-209.5
2024-05-02 19:00:00+00:00,2024-05-02 19:03:00+00:00,short,17650.0,17650.25,1,1,stop,-1.0,-5.0,4.5,-9.5
2024-05-03 13:30:00+00:00,2024-05-03 13:33:00+00:00,short,17932.25,17932.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2024-05-03 19:18:00+00:00,2024-05-03 19:24:00+00:00,short,18004.5,18014.75,1,2,stop,-41.0,-205.0,4.5,-209.5
2024-05-14 19:24:00+00:00,2024-05-14 19:42:00+00:00,short,18415.25,18425.5,1,6,stop,-41.0,-205.0,4.5,-209.5
2024-05-15 17:45:00+00:00,2024-05-15 17:51:00+00:00,short,18658.75,18669.0,1,2,stop,-41.0,-205.0,4.5,-209.5
2024-05-15 18:15:00+00:00,2024-05-15 18:24:00+00:00,short,18684.75,18695.0,1,3,stop,-41.0,-205.0,4.5,-209.5
2024-05-15 19:24:00+00:00,2024-05-15 19:27:00+00:00,short,18697.25,18697.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2024-05-21 19:03:00+00:00,2024-05-21 19:09:00+00:00,short,18765.0,18775.25,1,2,stop,-41.0,-205.0,4.5,-209.5
2024-05-23 18:24:00+00:00,2024-05-23 18:27:00+00:00,long,18700.0,18689.75,1,1,stop,-41.0,-205.0,4.5,-209.5
2024-05-23 19:00:00+00:00,2024-05-23 19:03:00+00:00,long,18655.0,18644.75,1,1,stop,-41.0,-205.0,4.5,-209.5
2024-05-27 16:06:00+00:00,2024-05-27 16:15:00+00:00,short,18934.0,18944.25,1,3,stop,-41.0,-205.0,4.5,-209.5
2024-05-31 19:27:00+00:00,2024-05-31 19:30:00+00:00,short,18410.0,18410.25,1,1,stop,-1.0,-5.0,4.5,-9.5
2024-06-03 16:36:00+00:00,2024-06-03 16:39:00+00:00,long,18504.25,18504.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2024-06-05 13:54:00+00:00,2024-06-05 13:57:00+00:00,short,18839.5,18849.75,1,1,stop,-41.0,-205.0,4.5,-209.5
2024-06-05 19:45:00+00:00,2024-06-05 19:48:00+00:00,short,19033.0,19033.25,1,1,stop,-1.0,-5.0,4.5,-9.5
2024-06-07 16:45:00+00:00,2024-06-07 16:48:00+00:00,short,19084.75,19085.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2024-06-11 18:06:00+00:00,2024-06-11 18:12:00+00:00,short,19153.5,19163.75,1,2,stop,-41.0,-205.0,4.5,-209.5
2024-06-11 20:00:00+00:00,2024-06-11 20:06:00+00:00,short,19231.0,19241.5,1,2,stop,-42.0,-210.0,4.5,-214.5
2024-06-12 13:51:00+00:00,2024-06-12 13:54:00+00:00,short,19491.5,19491.75,1,1,stop,-1.0,-5.0,4.5,-9.5
2024-06-13 14:00:00+00:00,2024-06-13 14:03:00+00:00,long,19645.75,19635.5,1,1,stop,-41.0,-205.0,4.5,-209.5
2024-06-17 18:18:00+00:00,2024-06-17 18:21:00+00:00,short,19954.25,19964.5,1,1,stop,-41.0,-205.0,4.5,-209.5
2024-06-24 17:15:00+00:00,2024-06-24 17:18:00+00:00,long,19837.75,19827.5,1,1,stop,-41.0,-205.0,4.5,-209.5
2024-06-28 18:24:00+00:00,2024-06-28 18:27:00+00:00,long,20032.5,20022.25,1,1,stop,-41.0,-205.0,4.5,-209.5
2024-07-01 14:00:00+00:00,2024-07-01 14:03:00+00:00,long,19914.75,19914.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2024-07-01 18:00:00+00:00,2024-07-01 18:03:00+00:00,short,19988.25,19988.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2024-07-02 18:57:00+00:00,2024-07-02 19:00:00+00:00,short,20222.0,20232.25,1,1,stop,-41.0,-205.0,4.5,-209.5
2024-07-02 19:39:00+00:00,2024-07-02 19:42:00+00:00,short,20218.0,20228.25,1,1,stop,-41.0,-205.0,4.5,-209.5
2024-07-02 20:00:00+00:00,2024-07-02 20:03:00+00:00,short,20245.25,20245.75,1,1,stop,-2.0,-10.0,4.5,-14.5
2024-07-03 16:45:00+00:00,2024-07-03 16:48:00+00:00,short,20375.25,20375.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2024-07-08 15:36:00+00:00,2024-07-08 15:39:00+00:00,short,20641.75,20652.0,1,1,stop,-41.0,-205.0,4.5,-209.5
2024-07-10 16:45:00+00:00,2024-07-10 16:48:00+00:00,short,20831.0,20831.25,1,1,stop,-1.0,-5.0,4.5,-9.5
2024-07-10 19:42:00+00:00,2024-07-10 19:45:00+00:00,short,20878.5,20888.75,1,1,stop,-41.0,-205.0,4.5,-209.5
2024-07-11 15:42:00+00:00,2024-07-11 15:45:00+00:00,long,20519.75,20519.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2024-07-11 18:12:00+00:00,2024-07-11 18:15:00+00:00,long,20405.5,20405.25,1,1,stop,-1.0,-5.0,4.5,-9.5
2024-07-12 17:57:00+00:00,2024-07-12 18:00:00+00:00,short,20709.75,20710.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2024-07-17 13:33:00+00:00,2024-07-17 13:36:00+00:00,long,20276.25,20276.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2024-07-17 19:48:00+00:00,2024-07-17 19:51:00+00:00,long,20068.5,20058.25,1,1,stop,-41.0,-205.0,4.5,-209.5
2024-07-19 14:15:00+00:00,2024-07-19 14:18:00+00:00,long,19901.25,19901.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2024-07-19 16:39:00+00:00,2024-07-19 16:42:00+00:00,long,19729.75,19719.5,1,1,stop,-41.0,-205.0,4.5,-209.5
